ruta,clase,split
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0e3def1c62.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0d086bac8b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/e077e2f6ef.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9d18abed19.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/e465a6c229.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b01d20aedc.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/6e86d20744.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/454e2109ea.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b7529f918b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/6c212764a3.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/491ccd28bc.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/1cd510d13f.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b6f577fea1.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9ab006b4a4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/1dc0b55143.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9dc23a625c.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/926dccb381.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/c86bcc301d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/2145a44038.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d884b94fad.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/fcd5e474ad.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/580efbe166.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d1f678bf80.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/247564e8fa.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/156d2d48dc.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/8e715294ad.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/8f1ca8924f.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/3904683576.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/11c0d75419.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/39c0e51846.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/457c69b6a4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/7502ab47e3.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/8dd37b325a.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0b01923844.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/a328f4298b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/8b3fa36924.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b33c8b6ff7.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/438f616d41.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/977538e755.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/4c82a1c6bf.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/26969719d4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/6f4aef3448.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9e4ba46b61.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0bfd733f9f.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/14f4add75a.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0bd5e0b129.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/6f29f1ee3b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/e73bd3b25b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d39b04cb49.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/fdd61d19b0.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/877b87b0c2.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/556e5aa023.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/80cf0e0f9b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/44b1298773.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9f99629ae3.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/eb903e5385.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/f82ace12c2.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b8832eff14.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/c31b5745aa.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/a5a7ecea73.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/3509f9f175.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/add5180eba.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/40cbaf87a9.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/3ae9af6b33.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/348cc438a0.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/ed33ba9ac9.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/6645f6c628.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/201709e1ca.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/4b4285d1ad.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b5c724ab0f.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9d3088cf1d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/463d0d999a.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/a517505cba.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/05d33b9667.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/da6c5fb857.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/477256ccd3.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/c58480149d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/107d82a0a2.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/efbd877ce2.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/bddad1566a.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9fb2a981c2.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/440dfc020e.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/35cc6f2870.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/07152817de.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/2e6405bf27.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/2639ca24fa.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/c5bbfe1394.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/5c35caba58.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/53889dc942.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/c04fc0a8ee.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/cd5f366110.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/f93422d6a1.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/1447e7cdf4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0e88c59843.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/22382ba1e4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/8a360185c4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/194ebdd52f.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/eb1febc4a6.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/a51a2c7ee4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9b369cb34e.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/f9cdd983e0.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0b4a7c2d39.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/01d23b3c1e.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/8d38067559.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/1cc12f244b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/b3d826cc17.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/3cd28809c0.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/ef9e8e946b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/38370d0b8d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/666919ee53.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/fdccc3b11d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/650b45099e.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/ba70e30fcf.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/0e1359a2e0.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/02154cdd43.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/95757d716d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/318dd496f0.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/6d14aed62c.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/64adb3d08d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/ed63cba25a.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d709522c5c.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/33c436eb8a.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/37ca80651c.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/36a4a3437b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/5783f30af5.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d85d9451fb.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/9db3078ca4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/c5edf33a00.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/bae1acc685.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/7b10731ea4.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/e07af9647c.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/24adca12aa.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/e3a45bf49f.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/e399ccbcdd.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d550f1479d.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/852b95dcaa.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/1b2dedbaa2.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d7442e0291.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/d1c0ef458b.jpg,vidrio,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/vidrio/ea2edb17e8.jpg,vidrio,train
